Element ID,X_Coordinate,Y_Coordinate,Z_Coordinate,Easting_Coordinate,Northing_Coordinate
1002508,"7,754,383,203","1,263,132,027",0,"7,754,383,203","1,263,132,027"
1002509,"7,764,383,203","1,263,132,027",0,"7,764,383,203","1,263,132,027"
1002511,"7,779,383,203","1,266,132,027",0,"7,779,383,203","1,266,132,027"
1002512,"7,774,383,203","1,266,132,027",0,"7,774,383,203","1,266,132,027"
1002513,"7,774,383,203","1,265,132,027",0,"7,774,383,203","1,265,132,027"
1002514,"7,774,383,203","1,264,132,027",0,"7,774,383,203","1,264,132,027"
1002522,"7,819,383,203","1,262,632,027",0,"7,819,383,203","1,262,632,027"
1002523,"7,799,383,203","1,262,632,027",0,"7,799,383,203","1,262,632,027"
1002524,"7,789,383,203","1,262,632,027",0,"7,789,383,203","1,262,632,027"
1002525,"7,819,383,203","1,263,132,027",0,"7,819,383,203","1,263,132,027"
1002527,"7,779,383,203","1,267,132,027",0,"7,779,383,203","1,267,132,027"
1002528,"7,779,383,203","1,265,132,027",0,"7,779,383,203","1,265,132,027"
1002529,"7,779,383,203","1,264,132,027",0,"7,779,383,203","1,264,132,027"
1002530,"7,774,383,203","1,267,132,027",0,"7,774,383,203","1,267,132,027"
1007331,"9,227,837,093","1,300,826,506",0,"9,227,837,093","1,300,826,506"
1007332,"9,237,837,093","1,300,826,506",0,"9,237,837,093","1,300,826,506"
1007333,"9,247,837,093","1,300,826,506",0,"9,247,837,093","1,300,826,506"
1007334,"9,257,837,093","1,300,826,506",0,"9,257,837,093","1,300,826,506"
1007335,"9,227,837,093","1,300,326,506",0,"9,227,837,093","1,300,326,506"
1007336,"9,237,837,093","1,300,326,506",0,"9,237,837,093","1,300,326,506"
1007337,"9,247,837,093","1,300,326,506",0,"9,247,837,093","1,300,326,506"
1007338,"9,257,837,093","1,300,326,506",0,"9,257,837,093","1,300,326,506"
1007340,"9,312,837,093","1,300,826,506",0,"9,312,837,093","1,300,826,506"
1007341,"9,302,837,093","1,300,826,506",0,"9,302,837,093","1,300,826,506"
1007342,"9,292,837,093","1,300,826,506",0,"9,292,837,093","1,300,826,506"
1007343,"9,282,837,093","1,300,826,506",0,"9,282,837,093","1,300,826,506"
1007344,"9,312,837,093","1,300,326,506",0,"9,312,837,093","1,300,326,506"
1007345,"9,302,837,093","1,300,326,506",0,"9,302,837,093","1,300,326,506"
1007346,"9,292,837,093","1,300,326,506",0,"9,292,837,093","1,300,326,506"
1007347,"9,282,837,093","1,300,326,506",0,"9,282,837,093","1,300,326,506"
1007349,"9,267,837,093","1,300,826,506",0,"9,267,837,093","1,300,826,506"
1007350,"9,267,837,093","1,301,826,506",0,"9,267,837,093","1,301,826,506"
1007351,"9,267,837,093","1,302,826,506",0,"9,267,837,093","1,302,826,506"
1007352,"9,267,837,093","1,303,826,506",0,"9,267,837,093","1,303,826,506"
1007354,"9,272,837,093","1,300,826,506",0,"9,272,837,093","1,300,826,506"
1007355,"9,272,837,093","1,301,826,506",0,"9,272,837,093","1,301,826,506"
1007356,"9,272,837,093","1,302,826,506",0,"9,272,837,093","1,302,826,506"
1007357,"9,272,837,093","1,303,826,506",0,"9,272,837,093","1,303,826,506"
1007358,"9,267,837,093","1,300,326,506",0,"9,267,837,093","1,300,326,506"
1007359,"9,267,837,093","1,299,326,506",0,"9,267,837,093","1,299,326,506"
1007360,"9,267,837,093","1,298,326,506",0,"9,267,837,093","1,298,326,506"
1007361,"9,267,837,093","1,297,326,506",0,"9,267,837,093","1,297,326,506"
1007363,"9,272,837,093","1,300,326,506",0,"9,272,837,093","1,300,326,506"
1007364,"9,272,837,093","1,299,326,506",0,"9,272,837,093","1,299,326,506"
1007365,"9,272,837,093","1,298,326,506",0,"9,272,837,093","1,298,326,506"
1007366,"9,272,837,093","1,297,326,506",0,"9,272,837,093","1,297,326,506"
1016826,"8,971,475,096","1,325,390,304",0,"8,971,475,096","1,325,390,304"
1016827,"8,981,475,096","1,325,390,304",0,"8,981,475,096","1,325,390,304"
1016828,"8,991,475,096","1,325,390,304",0,"8,991,475,096","1,325,390,304"
1016829,"9,001,475,096","1,325,390,304",0,"9,001,475,096","1,325,390,304"
1016830,"8,971,475,096","1,324,890,304",0,"8,971,475,096","1,324,890,304"
1016831,"8,981,475,096","1,324,890,304",0,"8,981,475,096","1,324,890,304"
1016832,"8,991,475,096","1,324,890,304",0,"8,991,475,096","1,324,890,304"
1016833,"9,001,475,096","1,324,890,304",0,"9,001,475,096","1,324,890,304"
1016835,"9,056,475,096","1,325,390,304",0,"9,056,475,096","1,325,390,304"
1016836,"9,046,475,096","1,325,390,304",0,"9,046,475,096","1,325,390,304"
1016837,"9,036,475,096","1,325,390,304",0,"9,036,475,096","1,325,390,304"
1016838,"9,026,475,096","1,325,390,304",0,"9,026,475,096","1,325,390,304"
1016839,"9,056,475,096","1,324,890,304",0,"9,056,475,096","1,324,890,304"
1016840,"9,046,475,096","1,324,890,304",0,"9,046,475,096","1,324,890,304"
1016841,"9,036,475,096","1,324,890,304",0,"9,036,475,096","1,324,890,304"
1016842,"9,026,475,096","1,324,890,304",0,"9,026,475,096","1,324,890,304"
1016844,"9,011,475,096","1,325,390,304",0,"9,011,475,096","1,325,390,304"
1016845,"9,011,475,096","1,326,390,304",0,"9,011,475,096","1,326,390,304"
1016846,"9,011,475,096","1,327,390,304",0,"9,011,475,096","1,327,390,304"
1016847,"9,011,475,096","1,328,390,304",0,"9,011,475,096","1,328,390,304"
1016849,"9,016,475,096","1,325,390,304",0,"9,016,475,096","1,325,390,304"
1016850,"9,016,475,096","1,326,390,304",0,"9,016,475,096","1,326,390,304"
1016851,"9,016,475,096","1,327,390,304",0,"9,016,475,096","1,327,390,304"
1016852,"9,016,475,096","1,328,390,304",0,"9,016,475,096","1,328,390,304"
1016853,"9,011,475,096","1,324,890,304",0,"9,011,475,096","1,324,890,304"
1016854,"9,011,475,096","1,323,890,304",0,"9,011,475,096","1,323,890,304"
1016855,"9,011,475,096","1,322,890,304",0,"9,011,475,096","1,322,890,304"
1016856,"9,011,475,096","1,321,890,304",0,"9,011,475,096","1,321,890,304"
1016858,"9,016,475,096","1,324,890,304",0,"9,016,475,096","1,324,890,304"
1016859,"9,016,475,096","1,323,890,304",0,"9,016,475,096","1,323,890,304"
1016860,"9,016,475,096","1,322,890,304",0,"9,016,475,096","1,322,890,304"
1016861,"9,016,475,096","1,321,890,304",0,"9,016,475,096","1,321,890,304"
1016939,"7,797,979,796","1,336,867,433",0,"7,797,979,796","1,336,867,433"
1016940,"7,807,979,796","1,336,867,433",0,"7,807,979,796","1,336,867,433"
1016941,"7,817,979,796","1,336,867,433",0,"7,817,979,796","1,336,867,433"
1016942,"7,827,979,796","1,336,867,433",0,"7,827,979,796","1,336,867,433"
1016943,"7,797,979,796","1,336,367,433",0,"7,797,979,796","1,336,367,433"
1016944,"7,807,979,796","1,336,367,433",0,"7,807,979,796","1,336,367,433"
1016945,"7,817,979,796","1,336,367,433",0,"7,817,979,796","1,336,367,433"
1016946,"7,827,979,796","1,336,367,433",0,"7,827,979,796","1,336,367,433"
1016948,"7,882,979,796","1,336,867,433",0,"7,882,979,796","1,336,867,433"
1016949,"7,872,979,796","1,336,867,433",0,"7,872,979,796","1,336,867,433"
1016950,"7,862,979,796","1,336,867,433",0,"7,862,979,796","1,336,867,433"
1016951,"7,852,979,796","1,336,867,433",0,"7,852,979,796","1,336,867,433"
1016952,"7,882,979,796","1,336,367,433",0,"7,882,979,796","1,336,367,433"
1016953,"7,872,979,796","1,336,367,433",0,"7,872,979,796","1,336,367,433"
1016954,"7,862,979,796","1,336,367,433",0,"7,862,979,796","1,336,367,433"
1016955,"7,852,979,796","1,336,367,433",0,"7,852,979,796","1,336,367,433"
1016957,"7,837,979,796","1,336,867,433",0,"7,837,979,796","1,336,867,433"
1016958,"7,837,979,796","1,337,867,433",0,"7,837,979,796","1,337,867,433"
1016959,"7,837,979,796","1,338,867,433",0,"7,837,979,796","1,338,867,433"
1016960,"7,837,979,796","1,339,867,433",0,"7,837,979,796","1,339,867,433"
1016962,"7,842,979,796","1,336,867,433",0,"7,842,979,796","1,336,867,433"
1016963,"7,842,979,796","1,337,867,433",0,"7,842,979,796","1,337,867,433"
1016964,"7,842,979,796","1,338,867,433",0,"7,842,979,796","1,338,867,433"
1016965,"7,842,979,796","1,339,867,433",0,"7,842,979,796","1,339,867,433"
1016966,"7,837,979,796","1,336,367,433",0,"7,837,979,796","1,336,367,433"
1016967,"7,837,979,796","1,335,367,433",0,"7,837,979,796","1,335,367,433"
1016968,"7,837,979,796","1,334,367,433",0,"7,837,979,796","1,334,367,433"
1016969,"7,837,979,796","1,333,367,433",0,"7,837,979,796","1,333,367,433"
1016971,"7,842,979,796","1,336,367,433",0,"7,842,979,796","1,336,367,433"
1016972,"7,842,979,796","1,335,367,433",0,"7,842,979,796","1,335,367,433"
1016973,"7,842,979,796","1,334,367,433",0,"7,842,979,796","1,334,367,433"
1016974,"7,842,979,796","1,333,367,433",0,"7,842,979,796","1,333,367,433"
1036066,"8,140,346,032","1,288,949,531",0,"8,140,346,032","1,288,949,531"
1036067,"8,130,346,032","1,288,949,531",0,"8,130,346,032","1,288,949,531"
1036068,"8,120,346,032","1,288,949,531",0,"8,120,346,032","1,288,949,531"
1036069,"8,110,346,032","1,289,449,531",0,"8,110,346,032","1,289,449,531"
1036070,"8,120,346,032","1,289,449,531",0,"8,120,346,032","1,289,449,531"
1036071,"8,130,346,032","1,289,449,531",0,"8,130,346,032","1,289,449,531"
1038105,"6,662,671,788","1,391,317,115",0,"6,662,671,788","1,391,317,115"
1038106,"6,652,671,788","1,391,317,115",0,"6,652,671,788","1,391,317,115"
1038107,"6,642,671,788","1,391,317,115",0,"6,642,671,788","1,391,317,115"
1038108,"6,632,671,788","1,391,817,115",0,"6,632,671,788","1,391,817,115"
1038109,"6,642,671,788","1,391,817,115",0,"6,642,671,788","1,391,817,115"
1038110,"6,652,671,788","1,391,817,115",0,"6,652,671,788","1,391,817,115"
1221248,"9,024,763,957","1,344,006,638",0,"9,024,763,957","1,344,006,638"
1221249,"9,014,763,957","1,344,006,638",0,"9,014,763,957","1,344,006,638"
1221250,"9,004,763,957","1,344,006,638",0,"9,004,763,957","1,344,006,638"
1221251,"8,994,763,957","1,344,506,638",0,"8,994,763,957","1,344,506,638"
1221252,"9,004,763,957","1,344,506,638",0,"9,004,763,957","1,344,506,638"
1221253,"9,014,763,957","1,344,506,638",0,"9,014,763,957","1,344,506,638"
1221283,"8,968,978,827","1,340,171,013",0,"8,968,978,827","1,340,171,013"
1221284,"8,968,978,827","1,339,171,013",0,"8,968,978,827","1,339,171,013"
1221285,"8,968,978,827","1,338,171,013",0,"8,968,978,827","1,338,171,013"
1221286,"8,963,978,827","1,337,171,013",0,"8,963,978,827","1,337,171,013"
1221287,"8,963,978,827","1,338,171,013",0,"8,963,978,827","1,338,171,013"
1221288,"8,963,978,827","1,339,171,013",0,"8,963,978,827","1,339,171,013"
1221316,"9,048,980,687","1,336,951,171",0,"9,048,980,687","1,336,951,171"
1221317,"9,048,980,687","1,337,951,171",0,"9,048,980,687","1,337,951,171"
1221318,"9,048,980,687","1,338,951,171",0,"9,048,980,687","1,338,951,171"
1221319,"9,053,980,687","1,339,951,171",0,"9,053,980,687","1,339,951,171"
1221320,"9,053,980,687","1,338,951,171",0,"9,053,980,687","1,338,951,171"
1221321,"9,053,980,687","1,337,951,171",0,"9,053,980,687","1,337,951,171"
744178,"708,144,397","1,322,516,631",0,"708,144,397","1,322,516,631"
744199,"713,644,397","1,317,016,506",0,"713,644,397","1,317,016,506"
745173,"7,026,436,749","1,322,516,631",0,"7,026,436,749","1,322,516,631"
745201,"7,026,436,749","1,311,516,506",0,"7,026,436,749","1,311,516,506"
745247,"708,144,397","1,311,516,506",0,"708,144,397","1,311,516,506"
745382,"713,644,397","1,322,516,631",0,"713,644,397","1,322,516,631"
745440,"7,081,642,683","1,317,016,506",0,"7,081,642,683","1,317,016,506"
979293,"713,644,397","1,311,516,506",0,"713,644,397","1,311,516,506"
979321,"7,026,436,749","1,317,016,506",0,"7,026,436,749","1,317,016,506"
983428,"7,026,436,749","1,328,017,103",0,"7,026,436,749","1,328,017,103"
1226391,"708,144,397","1,328,017,103",0,"708,144,397","1,328,017,103"
1226463,"708,144,397","1,328,017,103",0,"708,144,397","1,328,017,103"
1101320,"9,309,329,853","1,117,751,056",0,"9,309,329,853","1,117,751,056"
1101322,"9,211,093,677","1,117,432,199",0,"9,211,093,677","1,117,432,199"
1101329,"9,064,673,365","1,117,491,613",0,"9,064,673,365","1,117,491,613"
1101360,"9,015,532,046","1,117,569,421",0,"9,015,532,046","1,117,569,421"
1101370,"8,955,747,181","1,117,780,015",0,"8,955,747,181","1,117,780,015"
1101380,"8,900,241,846","1,117,428,574",0,"8,900,241,846","1,117,428,574"
1101387,"9,183,986,105","1,122,818,103",0,"9,183,986,105","1,122,818,103"
1101397,"9,242,581,454","1122681,71",0,"9,242,581,454","1122681,71"
1101404,"9,309,140,964","1,122,506,115",0,"9,309,140,964","1,122,506,115"
1118133,"912,899,903","1,117,523,098",0,"912,899,903","1,117,523,098"
1152669,"5,918,173,462","1,193,839,882",0,"5,918,173,462","1,193,839,882"
1152679,"9,432,852,101","1,185,798,049",0,"9,432,852,101","1,185,798,049"
637914,"7,314,356,193","1,292,826,506",0,"7,314,356,193","1,292,826,506"
638031,"703,706,016","1,292,826,506",0,"703,706,016","1,292,826,506"
638043,"7,555,967,218","1,267,881,126",0,"7,555,967,218","1,267,881,126"
638247,"9,377,607,304","1,309,726,506",0,"9,377,607,304","1,309,726,506"
638271,"7,003,539,761","1,292,826,506",0,"7,003,539,761","1,292,826,506"
1003093,"9,078,489,242","1,295,826,506",0,"9,078,489,242","1,295,826,506"
1003167,"8,865,454,046","1,262,552,027",0,"8,865,454,046","1,262,552,027"
1016764,"6,790,040,754","1,296,798,925",0,"6,790,040,754","1,296,798,925"
1049386,"9,053,980,687","1,332,506,553",0,"9,053,980,687","1,332,506,553"
634548,"8,796,217,195","1,289,826,506",0,"8,796,217,195","1,289,826,506"
1069516,"8,616,837,093","1,284,808,817",0,"8,616,837,093","1,284,808,817"
641890,"8,888,567,688","1,324,730,273",0,"8,888,567,688","1,324,730,273"
641891,"8,888,567,688","1,327,235,273",0,"8,888,567,688","1,327,235,273"
641892,"8,913,617,688","1,327,235,273",0,"8,913,617,688","1,327,235,273"
641893,"8,913,617,688","1,324,730,273",0,"8,913,617,688","1,324,730,273"
642144,"7,835,020,741","1,323,557,997",0,"7,835,020,741","1,323,557,997"
642145,"7,835,020,741","1,326,062,997",0,"7,835,020,741","1,326,062,997"
642146,"7,860,070,741","1,326,062,997",0,"7,860,070,741","1,326,062,997"
642147,"7,860,070,741","1,323,557,997",0,"7,860,070,741","1,323,557,997"
645310,"9,119,266,706","1,322,230,273",0,"9,119,266,706","1,322,230,273"
645311,"9,119,266,706","1,324,735,273",0,"9,119,266,706","1,324,735,273"
645312,"9,144,316,706","1,324,735,273",0,"9,144,316,706","1,324,735,273"
645313,"9,144,316,706","1,322,230,273",0,"9,144,316,706","1,322,230,273"
645655,"9,213,002,074","1,334,399,615",0,"9,213,002,074","1,334,399,615"
645656,"9,213,002,074","1,336,904,615",0,"9,213,002,074","1,336,904,615"
645657,"9,238,052,074","1,336,904,615",0,"9,238,052,074","1,336,904,615"
645658,"9,238,052,074","1,334,399,615",0,"9,238,052,074","1,334,399,615"
646582,"693,706,554","1,320,938,141",0,"693,706,554","1,320,938,141"
646583,"693,706,554","1,323,443,141",0,"693,706,554","1,323,443,141"
646584,"696,211,554","1,323,443,141",0,"696,211,554","1,323,443,141"
646585,"696,211,554","1,320,938,141",0,"696,211,554","1,320,938,141"
646798,"8,542,948,946","1,309,837,768",0,"8,542,948,946","1,309,837,768"
646799,"8,542,948,946","1,312,342,768",0,"8,542,948,946","1,312,342,768"
646800,"8,567,998,946","1,312,342,768",0,"8,567,998,946","1,312,342,768"
646801,"8,567,998,946","1,309,837,768",0,"8,567,998,946","1,309,837,768"
649518,"6,675,066,141","1,321,049,131",0,"6,675,066,141","1,321,049,131"
649519,"6,675,066,141","1,323,554,131",0,"6,675,066,141","1,323,554,131"
649520,"6,700,116,141","1,323,554,131",0,"6,700,116,141","1,323,554,131"
649521,"6,700,116,141","1,321,049,131",0,"6,700,116,141","1,321,049,131"
651240,"693,706,554","1327890,1",0,"693,706,554","1327890,1"
651241,"693,706,554","1330395,1",0,"693,706,554","1330395,1"
651242,"696,211,554","1330395,1",0,"696,211,554","1330395,1"
651243,"696,211,554","1327890,1",0,"696,211,554","1327890,1"
652236,"8,236,582,278","1,300,326,506",0,"8,236,582,278","1,300,326,506"
652237,"8,236,582,278","1,302,831,506",0,"8,236,582,278","1,302,831,506"
652238,"8,261,632,278","1,302,831,506",0,"8,261,632,278","1,302,831,506"
652239,"8,261,632,278","1,300,326,506",0,"8,261,632,278","1,300,326,506"
653257,"7,964,175,766","1309781,62",0,"7,964,175,766","1309781,62"
653258,"7,964,175,766","1312286,62",0,"7,964,175,766","1312286,62"
653259,"7,989,225,766","1312286,62",0,"7,989,225,766","1312286,62"
653260,"7,989,225,766","1309781,62",0,"7,989,225,766","1309781,62"
653862,"6,716,038,506","1,356,793,233",0,"6,716,038,506","1,356,793,233"
653863,"6,716,038,506","1,359,298,233",0,"6,716,038,506","1,359,298,233"
653864,"6,741,088,506","1,359,298,233",0,"6,741,088,506","1,359,298,233"
653865,"6,741,088,506","1,356,793,233",0,"6,741,088,506","1,356,793,233"
653952,"6,847,857,495","1,381,154,996",0,"6,847,857,495","1,381,154,996"
653953,"6,872,907,495","1,381,154,996",0,"6,872,907,495","1,381,154,996"
757732,"6,716,038,506","1,350,350,823",0,"6,716,038,506","1,350,350,823"
757733,"6,716,038,506","1,352,855,823",0,"6,716,038,506","1,352,855,823"
757734,"6,741,088,506","1,352,855,823",0,"6,741,088,506","1,352,855,823"
757735,"6,741,088,506","1,350,350,823",0,"6,741,088,506","1,350,350,823"
639956,"6,819,973,676","1,350,773,838",0,"6,819,973,676","1,350,773,838"
639957,"6,819,973,676","1,355,278,838",0,"6,819,973,676","1,355,278,838"
639958,"6,845,023,676","1,355,278,838",0,"6,845,023,676","1,355,278,838"
639959,"6,845,023,676","1,350,773,838",0,"6,845,023,676","1,350,773,838"
640212,"8,639,590,643","1,279,816,786",0,"8,639,590,643","1,279,816,786"
640213,"8,639,590,643","1,275,311,786",0,"8,639,590,643","1,275,311,786"
640214,"8,614,540,643","1,275,311,786",0,"8,614,540,643","1,275,311,786"
640215,"8,614,540,643","1,279,816,786",0,"8,614,540,643","1,279,816,786"
640542,"8,679,085,707","1,329,230,273",0,"8,679,085,707","1,329,230,273"
640543,"8,724,135,707","1,329,230,273",0,"8,724,135,707","1,329,230,273"
640544,"8,724,135,707","1,326,725,273",0,"8,724,135,707","1,326,725,273"
640545,"8,679,085,707","1,326,725,273",0,"8,679,085,707","1,326,725,273"
652483,"7,734,383,203","1,279,818,925",0,"7,734,383,203","1,279,818,925"
652484,"7,779,433,203","1,279,818,925",0,"7,779,433,203","1,279,818,925"
652485,"7,779,433,203","1,277,313,925",0,"7,779,433,203","1,277,313,925"
652486,"7,734,383,203","1,277,313,925",0,"7,734,383,203","1,277,313,925"
652579,"8,876,048,376","1,275,318,925",0,"8,876,048,376","1,275,318,925"
652580,"8,830,998,376","1,275,318,925",0,"8,830,998,376","1,275,318,925"
652581,"8,830,998,376","1,277,823,925",0,"8,830,998,376","1,277,823,925"
652582,"8,876,048,376","1,277,823,925",0,"8,876,048,376","1,277,823,925"
740346,"6,936,842,321","1,309,726,506",0,"6,936,842,321","1,309,726,506"
740347,"6,936,842,321","1,314,231,506",0,"6,936,842,321","1,314,231,506"
740348,"6,961,892,321","1,314,231,506",0,"6,961,892,321","1,314,231,506"
740349,"6,961,892,321","1,309,726,506",0,"6,961,892,321","1,309,726,506"
976250,"8,639,590,643","1,268,606,306",0,"8,639,590,643","1,268,606,306"
976251,"8,639,590,643","1,264,101,306",0,"8,639,590,643","1,264,101,306"
976252,"8,614,540,643","1,264,101,306",0,"8,614,540,643","1,264,101,306"
976253,"8,614,540,643","1,268,606,306",0,"8,614,540,643","1,268,606,306"
976334,"6,773,619,465","1,325,549,131",0,"6,773,619,465","1,325,549,131"
976335,"6,818,669,465","1,325,549,131",0,"6,818,669,465","1,325,549,131"
976336,"6,818,669,465","1,323,044,131",0,"6,818,669,465","1,323,044,131"
976337,"6,773,619,465","1,323,044,131",0,"6,773,619,465","1,323,044,131"
976420,"6,936,445,848","1,338,939,177",0,"6,936,445,848","1,338,939,177"
976421,"6,936,445,848","1,343,444,177",0,"6,936,445,848","1,343,444,177"
976422,"6,961,495,848","1,343,444,177",0,"6,961,495,848","1,343,444,177"
976423,"6,961,495,848","1,338,939,177",0,"6,961,495,848","1,338,939,177"
976504,"7,051,294,455","1,341,099,904",0,"7,051,294,455","1,341,099,904"
976505,"7,051,336,968","1,336,594,906",0,"7,051,336,968","1,336,594,906"
976506,"7,026,286,979","1,336,592,542",0,"7,026,286,979","1,336,592,542"
976507,"7,026,244,466","1341097,54",0,"7,026,244,466","1341097,54"
641324,"8,321,183,039","1,300,845,325",0,"8,321,183,039","1,300,845,325"
641325,"8,366,233,039","1,300,845,325",0,"8,366,233,039","1,300,845,325"
641326,"8,366,233,039","1,296,340,325",0,"8,366,233,039","1,296,340,325"
641327,"8,321,183,039","1,296,340,325",0,"8,321,183,039","1,296,340,325"
645543,"6,675,038,506","1,289,303,925",0,"6,675,038,506","1,289,303,925"
645544,"6,720,088,506","1,289,303,925",0,"6,720,088,506","1,289,303,925"
645545,"6,720,088,506","1,284,798,925",0,"6,720,088,506","1,284,798,925"
645546,"6,675,038,506","1,284,798,925",0,"6,675,038,506","1,284,798,925"
646929,"8,433,811,335","1,289,224,531",0,"8,433,811,335","1,289,224,531"
646930,"8,478,861,335","1,289,224,531",0,"8,478,861,335","1,289,224,531"
646931,"8,478,861,335","1,284,719,531",0,"8,478,861,335","1,284,719,531"
646932,"8,433,811,335","1,284,719,531",0,"8,433,811,335","1,284,719,531"
647387,"9,089,266,706","1,336,904,615",0,"9,089,266,706","1,336,904,615"
647388,"9,134,316,706","1,336,904,615",0,"9,134,316,706","1,336,904,615"
647389,"9,134,316,706","1,332,399,615",0,"9,134,316,706","1,332,399,615"
647390,"9,089,266,706","1,332,399,615",0,"9,089,266,706","1,332,399,615"
763271,"6,675,066,141","1,314,231,506",0,"6,675,066,141","1,314,231,506"
763272,"6,720,116,141","1,314,231,506",0,"6,720,116,141","1,314,231,506"
763273,"6,720,116,141","1,309,726,506",0,"6,720,116,141","1,309,726,506"
763274,"6,675,066,141","1,309,726,506",0,"6,675,066,141","1,309,726,506"
916746,"8,598,695,204","1,258,008,186",0,"8,598,695,204","1,258,008,186"
916747,"8,643,745,204","1,258,008,186",0,"8,643,745,204","1,258,008,186"
916812,"6,749,088,506","1,380,359,996",0,"6,749,088,506","1,380,359,996"
916813,"6,704,038,506","1,380,359,996",0,"6,704,038,506","1,380,359,996"
918290,"7,396,935,225","1,267,132,027",0,"7,396,935,225","1,267,132,027"
918291,"7,441,985,225","1,267,132,027",0,"7,441,985,225","1,267,132,027"
918367,"7,843,029,796","1,342,939,177",0,"7,843,029,796","1,342,939,177"
918368,"7,797,979,796","1,342,939,177",0,"7,797,979,796","1,342,939,177"
976615,"8,507,948,946","1,300,831,506",0,"8,507,948,946","1,300,831,506"
976616,"8,552,998,946","1,300,831,506",0,"8,552,998,946","1,300,831,506"
976617,"8,552,998,946","1,296,326,506",0,"8,552,998,946","1,296,326,506"
976618,"8,507,948,946","1,296,326,506",0,"8,507,948,946","1,296,326,506"
976719,"8,971,475,096","1,314,222,502",0,"8,971,475,096","1,314,222,502"
976720,"9,016,525,096","1,314,222,502",0,"9,016,525,096","1,314,222,502"
976721,"9,016,525,096","1,309,717,502",0,"9,016,525,096","1,309,717,502"
976722,"8,971,475,096","1,309,717,502",0,"8,971,475,096","1,309,717,502"
976825,"6,675,038,506","1,300,801,865",0,"6,675,038,506","1,300,801,865"
976826,"6,720,088,506","1,300,801,865",0,"6,720,088,506","1,300,801,865"
976827,"6,720,088,506","1,296,296,865",0,"6,720,088,506","1,296,296,865"
976828,"6,675,038,506","1,296,296,865",0,"6,675,038,506","1,296,296,865"
976929,"8,321,183,039","1,289,303,925",0,"8,321,183,039","1,289,303,925"
976930,"8,366,233,039","1,289,303,925",0,"8,366,233,039","1,289,303,925"
976931,"8,366,233,039","1,284,798,925",0,"8,366,233,039","1,284,798,925"
976932,"8,321,183,039","1,284,798,925",0,"8,321,183,039","1,284,798,925"
977430,"9,244,052,074","1,342,939,177",0,"9,244,052,074","1,342,939,177"
977431,"9,199,002,074","1,342,939,177",0,"9,199,002,074","1,342,939,177"
1002554,"7,774,333,203","1,267,132,027",0,"7,774,333,203","1,267,132,027"
1002555,"7,819,383,203","1,267,132,027",0,"7,819,383,203","1,267,132,027"
1007423,"9,227,837,093","1,300,831,506",0,"9,227,837,093","1,300,831,506"
1007424,"9,272,887,093","1,300,831,506",0,"9,272,887,093","1,300,831,506"
1007425,"9,272,887,093","1,296,326,506",0,"9,272,887,093","1,296,326,506"
1007426,"9,227,837,093","1,296,326,506",0,"9,227,837,093","1,296,326,506"
1016918,"8,971,475,096","1,325,395,304",0,"8,971,475,096","1,325,395,304"
1016919,"9,016,525,096","1,325,395,304",0,"9,016,525,096","1,325,395,304"
1016920,"9,016,525,096","1,320,890,304",0,"9,016,525,096","1,320,890,304"
1016921,"8,971,475,096","1,320,890,304",0,"8,971,475,096","1,320,890,304"
1017031,"7,797,979,796","1,336,872,433",0,"7,797,979,796","1,336,872,433"
1017032,"7,843,029,796","1,336,872,433",0,"7,843,029,796","1,336,872,433"
1017033,"7,843,029,796","1,332,367,433",0,"7,843,029,796","1,332,367,433"
1017034,"7,797,979,796","1,332,367,433",0,"7,797,979,796","1,332,367,433"
638886,"7,612,306,462","1,290,798,925",0,"7,612,306,462","1,290,798,925"
638887,"7,567,306,462","1,290,798,925",0,"7,567,306,462","1,290,798,925"
639127,"6,790,040,754","1,298,826,506",0,"6,790,040,754","1,298,826,506"
639128,"6,835,040,754","1,298,826,506",0,"6,835,040,754","1,298,826,506"
640365,"7,441,985,225","1,279,818,925",0,"7,441,985,225","1,279,818,925"
640366,"7,396,985,225","1,279,818,925",0,"7,396,985,225","1,279,818,925"
641796,"7,139,741,493","1,290,798,925",0,"7,139,741,493","1,290,798,925"
641797,"7,094,741,493","1,290,798,925",0,"7,094,741,493","1,290,798,925"
642026,"7,612,306,462","1,304,826,506",0,"7,612,306,462","1,304,826,506"
642027,"7,567,306,462","1,304,826,506",0,"7,567,306,462","1,304,826,506"
642066,"7,022,885,177","1,290,798,925",0,"7,022,885,177","1,290,798,925"
642067,"6,977,885,177","1,290,798,925",0,"6,977,885,177","1,290,798,925"
647215,"7,612,306,462","1,297,806,506",0,"7,612,306,462","1,297,806,506"
647216,"7,567,306,462","1,297,806,506",0,"7,567,306,462","1,297,806,506"
649876,"7,512,206,462","1,309,726,506",0,"7,512,206,462","1,309,726,506"
649877,"7,557,206,462","1,309,726,506",0,"7,557,206,462","1,309,726,506"
931491,"8,985,454,046","1,279,818,925",0,"8,985,454,046","1,279,818,925"
931492,"8,940,454,046","1,279,818,925",0,"8,940,454,046","1,279,818,925"
638535,"8,842,072,016","1,262,556,306",0,"8,842,072,016","1,262,556,306"
638614,"8,479,311,335","1,265,230,033",0,"8,479,311,335","1,265,230,033"
638636,"8,221,582,278","1,297,363,788",0,"8,221,582,278","1,297,363,788"
638695,"7,690,197,749","1321963,16",0,"7,690,197,749","1321963,16"
